Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
03444-20;720;sand/green combi;XS/34;59,99;8719937469508;307;202000469_113.pdf
03444-20;720;sand/green combi;S/36;59,99;8719937457864;1096;202000469_114.pdf
03444-20;720;sand/green combi;M/38;59,99;8719937469515;1581;202000469_115.pdf
03444-20;720;sand/green combi;L/40;59,99;8719937469522;1615;202000469_116.pdf
03444-20;720;sand/green combi;XL/42;59,99;8719937469539;1430;202000469_117.pdf
03444-20;720;sand/green combi;2XL/44;59,99;8719937469546;958;202000469_118.pdf
03444-20;720;sand/green combi;3XL/46;59,99;8719937469553;372;202000469_119.pdf
