Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
03455-20;550;army;XS/34;49,99;8719937470405;57;202000469_155.pdf
03455-20;550;army;S/36;49,99;8719937457895;294;202000469_156.pdf
03455-20;550;army;M/38;49,99;8719937470412;386;202000469_157.pdf
03455-20;550;army;L/40;49,99;8719937470429;489;202000469_158.pdf
03455-20;550;army;XL/42;49,99;8719937470436;477;202000469_159.pdf
03455-20;550;army;2XL/44;49,99;8719937470443;410;202000469_160.pdf
03455-20;550;army;3XL/46;49,99;8719937470450;288;202000469_161.pdf
