Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
03423-20;999;black/green combi;XS/34;59,99;8719937468549;46;202000469_50.pdf
03423-20;999;black/green combi;S/36;59,99;8719937457574;147;202000469_51.pdf
03423-20;999;black/green combi;M/38;59,99;8719937468556;229;202000469_52.pdf
03423-20;999;black/green combi;L/40;59,99;8719937468563;246;202000469_53.pdf
03423-20;999;black/green combi;XL/42;59,99;8719937468570;197;202000469_54.pdf
03423-20;999;black/green combi;2XL/44;59,99;8719937468587;155;202000469_55.pdf
03423-20;999;black/green combi;3XL/46;59,99;8719937468594;59;202000469_56.pdf
