Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
01412-20;999;black/off-white;XS/34;69,99;8719937474939;273;202000469_1.pdf
01412-20;999;black/off-white;S/36;69,99;8719937462264;842;202000469_2.pdf
01412-20;999;black/off-white;M/38;69,99;8719937474946;1247;202000469_3.pdf
01412-20;999;black/off-white;L/40;69,99;8719937474953;1222;202000469_4.pdf
01412-20;999;black/off-white;XL/42;69,99;8719937474960;953;202000469_5.pdf
01412-20;999;black/off-white;2XL/44;69,99;8719937474977;554;202000469_6.pdf
01412-20;999;black/off-white;3XL/46;69,99;8719937474984;170;202000469_7.pdf
