Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
06356K-20;9;black/off-white combi;116;39,99;8719937497693;2;202000469_281.pdf
06356K-20;9;black/off-white combi;128;39,99;8719937497716;23;202000469_282.pdf
06356K-20;9;black/off-white combi;140;39,99;8719937497730;50;202000469_283.pdf
06356K-20;9;black/off-white combi;152;39,99;8719937492759;78;202000469_284.pdf
06356K-20;9;black/off-white combi;164;39,99;8719937497761;88;202000469_285.pdf
06356K-20;9;black/off-white combi;176;39,99;8719937497785;50;202000469_286.pdf
06357K-20;999;black/off-white/gold combi;116;49,99;8719937494067;11;202000469_287.pdf
