Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
07424-20;720;sand/black combi;XS/34;79,99;8719937472997;132;202000469_239.pdf
07424-20;720;sand/black combi;S/36;79,99;8719937462226;498;202000469_240.pdf
07424-20;720;sand/black combi;M/38;79,99;8719937473000;714;202000469_241.pdf
07424-20;720;sand/black combi;L/40;79,99;8719937473017;741;202000469_242.pdf
07424-20;720;sand/black combi;XL/42;79,99;8719937473024;685;202000469_243.pdf
07424-20;720;sand/black combi;2XL/44;79,99;8719937473031;527;202000469_244.pdf
07424-20;720;sand/black combi;3XL/46;79,99;8719937473048;315;202000469_245.pdf
