Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
03457-20;999;black combi;XS/34;59,99;8719937470948;74;202000469_169.pdf
03457-20;999;black combi;S/36;59,99;8719937457666;195;202000469_170.pdf
03457-20;999;black combi;M/38;59,99;8719937470955;256;202000469_171.pdf
03457-20;999;black combi;L/40;59,99;8719937470962;269;202000469_172.pdf
03457-20;999;black combi;XL/42;59,99;8719937470979;214;202000469_173.pdf
03457-20;999;black combi;2XL/44;59,99;8719937470986;124;202000469_174.pdf
03457-20;999;black combi;3XL/46;59,99;8719937470993;61;202000469_175.pdf
