Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
07432-20;999;black;XS/34;89,99;8719937484587;57;202000469_253.pdf
07432-20;999;black;S/36;89,99;8719937471518;128;202000469_254.pdf
07432-20;999;black;M/38;89,99;8719937484594;151;202000469_255.pdf
07432-20;999;black;L/40;89,99;8719937484600;128;202000469_256.pdf
07432-20;999;black;XL/42;89,99;8719937484617;101;202000469_257.pdf
07432-20;999;black;2XL/44;89,99;8719937484624;59;202000469_258.pdf
07432-20;999;black;3XL/46;89,99;8719937484631;27;202000469_259.pdf
