Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
03454-20;999;black/off-white/gold combi;XS/34;44,99;8719937470283;76;202000469_148.pdf
03454-20;999;black/off-white/gold combi;S/36;44,99;8719937460000;277;202000469_149.pdf
03454-20;999;black/off-white/gold combi;M/38;44,99;8719937470290;412;202000469_150.pdf
03454-20;999;black/off-white/gold combi;L/40;44,99;8719937470306;445;202000469_151.pdf
03454-20;999;black/off-white/gold combi;XL/42;44,99;8719937470313;378;202000469_152.pdf
03454-20;999;black/off-white/gold combi;2XL/44;44,99;8719937470320;216;202000469_153.pdf
03454-20;999;black/off-white/gold combi;3XL/46;44,99;8719937470337;88;202000469_154.pdf
