Artnr;ColorC;ColorN;Size;Price;Barcode;Aantal;beeld
06355-20;999;black;XS/34;44,99;8719937470160;273;202000469_190.pdf
06355-20;999;black;S/36;44,99;8719937460017;792;202000469_191.pdf
06355-20;999;black;M/38;44,99;8719937470177;1145;202000469_192.pdf
06355-20;999;black;L/40;44,99;8719937470184;1153;202000469_193.pdf
06355-20;999;black;XL/42;44,99;8719937470191;907;202000469_194.pdf
06355-20;999;black;2XL/44;44,99;8719937470207;548;202000469_195.pdf
06355-20;999;black;3XL/46;44,99;8719937470214;151;202000469_196.pdf
